414625	cmn	我母亲比我父亲大两岁。
419254	cmn	你小時候是不是有很多快樂的經歷呢？
2044346	cmn	我要给我妈妈一个盆栽。
340483	cmn	你喜欢喝法国的葡萄酒吗？
737797	cmn	我很抱歉今天不能过来。
997533	cmn	一只猫正从篮子里出来。
1516451	cmn	她很温柔。
465859	cmn	如果你不知道答案，猜猜看。
4761408	cmn	我们知道她住在城里。
5386889	cmn	安娜被查出有輕微的乳腺增生。
1221042	cmn	每個人都應該做自己命運的主人。
335536	cmn	汤姆说他打扫屋子打扫了一天。
792886	cmn	我坐在汤姆和约翰中间。
796121	cmn	在不久的将来，可能有一场大地震将在日本发生。
385107	cmn	明天天气会好吗？
5650452	cmn	那不太坏。
876683	cmn	這是個劇藥。
8635477	cmn	冰箱里什么都没剩下。
805525	cmn	你们的优点和缺点是什么？
422978	cmn	我們匆匆忙忙的趕到機場，飛機卻已經起飛了。
465021	cmn	您建议我做什么？
2442138	cmn	做人要低调。
465826	cmn	你要在17上加多少才能得到60？
3031414	cmn	人比动物会讲话和想。
1541652	cmn	早日康復！
881078	cmn	他不是個高中生。
846590	cmn	你覺得這個派對如何?
6132395	cmn	你認為我瘋了，不是麼？
1606074	cmn	今天气温是华氏七十度。
835364	cmn	我會為你帶路。
8387408	cmn	明年的這個時候，我們應該正在拼命地學習吧。
8877851	cmn	把它关掉。
334883	cmn	这封信是玛丽写的吗？
347184	cmn	她因患胃癌死亡。
2052515	cmn	你在私立高中读书吗？
402967	cmn	我真的好想去巴黎看看。
1415772	cmn	我不知道她是谁。
798191	cmn	奶奶送了我們一箱蘋果。
405776	cmn	油桃的皮是滑的。
335609	cmn	汤姆走得很慢。
727961	cmn	事實上，投擲侏儒是奧運會的運動項目。
1458917	cmn	你妻子遇上麻煩，你怎麼還一副事不關己，己不勞心的樣子？
838068	cmn	俗話說：小心駛得萬年船；可俗話又說：撐死膽大的，餓死膽小的！
4265102	cmn	我很小的时候，我母亲就去世了。
3924612	cmn	今天星期三, 對不對?
850129	cmn	她從早上工作到夜晚。
2440744	cmn	汤姆经常对玛丽说谎。
918104	cmn	我在這家商店買了一頂帽子。
828691	cmn	你為什麼哭？
6568297	cmn	幸運的是，我們找到了逃生通道。
737828	cmn	馬不但象徵著剛健、高昂、昌盛、發達，還代表著奮鬥不止、自強不息的民族精神。
476582	cmn	您该申请这个职位。
7782564	cmn	他消失得无影无踪。
7767674	cmn	一切都很糟糕。
5978333	cmn	我没有反对你。
6535142	cmn	他死在了戰場上。
344947	cmn	兩條街道互相平行。
6284514	cmn	我們可以游到幾點？
1944845	cmn	我爱秋天。
346012	cmn	我哥哥已在倫敦住了很多年。
617889	cmn	“pretty”怎么拼写？
630270	cmn	这是一个小偷。
801435	cmn	非洲曾經被稱為黑暗大陸。
4267367	cmn	他问我，是不是知道她的电话号码。
5710183	cmn	我在找科幻色情小說。
819306	cmn	你看起來很疲倦。
5574524	cmn	汤姆说他没准备好，但玛丽说她准备好了。
1708535	cmn	去玩吧！
765209	cmn	我買文具, 郵票和紙巾。
4263853	cmn	这不是猫，这是狗。
1636197	cmn	當然是你提供，快去！
5092475	cmn	不会吧。
5385083	cmn	每隔一定的時間，他就會停下來，環顧四周。
345969	cmn	我已经完成了我的工作。
838546	cmn	最近的電話亭在哪裡？
842467	cmn	他們嘲笑我的想法。
335821	cmn	我们都非常想你。
2442145	cmn	他在说什么？
528035	cmn	这一结果证实了我的猜想。
4265008	cmn	对生命来说，食物永远是必要的。
5502161	cmn	我認為對Tom來說是不可能的。
1316923	cmn	你有东西吃吗？
5457182	cmn	多好看的一朵花啊！
2394563	cmn	唯独在应该做一件事情的时候，不做也没关系的事情也会想去做。
844619	cmn	告訴我該做什麼。
8574653	cmn	用纸巾把那口锅擦干。
933955	cmn	我的父母不理解我。
1759609	cmn	我把我的饭卡弄丢了。
7066685	cmn	這本書每一句句子都很重要。
1424217	cmn	算我一个.
6923213	cmn	我確定你永不後悔。
5613612	cmn	他想我们提供了帮助。
838375	cmn	犯錯出懺悔心，才能清淨無煩惱。
3660666	cmn	如果给自行车上油,它会跑得更快一些。
426885	cmn	我信鬼神之说。
426243	cmn	我們以後要保持聯絡啊。
5965707	cmn	我从没低估汤姆。
1171206	cmn	要是有人绑架了Tom呢？你会怎么做？
2521481	cmn	我喜欢外语。
399003	cmn	她喜欢听俄罗斯流行音乐。
479092	cmn	這房子裏面有多少隻貓？
1691675	cmn	单片机似乎被我烧坏了。
1920797	cmn	今天我四岁了。
882066	cmn	你認識史密斯小姐多久了？
766006	cmn	據說鬼魂在這座森林裡。
432913	cmn	海伦是个天生的乐天派。
3690028	cmn	这家商店有很多商品, 说不定也有你想买的东西
3158612	cmn	我不屬於任何社團。
458158	cmn	聖誕節快到了，生意也好了點。
343766	cmn	我有点发烧。
343273	cmn	她深爱着她的儿子。
403331	cmn	我在一間貿易公司工作。
819484	cmn	她很聰明。
1966667	cmn	你今天真的很有生產力。
472840	cmn	就我所知，他从没准时来过。
6293088	cmn	我以前是醫生。
860817	cmn	打掃房間。
4080223	cmn	猫讨厌水
8751437	cmn	你估计做那件事需要花费你多少时间呢？
8765232	cmn	不要对我和汤姆撒谎。
5064848	cmn	你们是医生。
5868149	cmn	你的賬戶空了。
2393574	cmn	您不要和那个人打交道，我担心他会骗您。
904860	cmn	當我把100日元放進自動販賣機並按下按鈕要買一罐咖啡的時候，突然間四罐咖啡掉了下來！
2709793	cmn	我床头柜上有一张我女朋友的照片。
816459	cmn	我们不得不把游戏搁到下周日了。
896383	cmn	我們看了電視上的棒球比賽。
1397020	cmn	这家企业近6个月以来一直在欠薪。
939345	cmn	我上个星期把她介绍给你了。
782343	cmn	汽车准备好了。
4878929	cmn	我有两只猫。
848255	cmn	君子立恆志，小人恆立志。
2031455	cmn	可惜我做不到。
8727835	cmn	我想参加。
4759980	cmn	我发誓我看到了外星人。
805115	cmn	我们保持着非常紧密的关系。
1214441	cmn	基督徒认为耶稣是上帝的儿子。
510779	cmn	昨晚雨下得很大。
1992068	cmn	因为我家庭还在工作，所以他们就去不了德克萨斯。
5834586	cmn	她在挑選束腹。
826138	cmn	物價上漲。
2411749	cmn	我没法算得跟他一样快。
1964252	cmn	Marconi发明了无线电。
332477	cmn	我们必须设法打破这个僵局。
1490469	cmn	她恰巧知道他的地址。
881008	cmn	我花了五元買這本書。
348254	cmn	你在日本逗留多少天？
835597	cmn	学生们不该用这厕所。
397165	cmn	甚麼？現在才十一點？還有一個小時才吃飯呢。
337227	cmn	我和他在電話上談了這件事。
437417	cmn	Bob的房里有很多书。
7949974	cmn	人皆有一死。
3076604	cmn	你们俩在同一所学校？
5630425	cmn	汤姆想多把时间花在他的家庭上。
1923114	cmn	她現在忙，沒有辦法跟你們說話。
5102151	cmn	自己当心啊。
399021	cmn	萨尔曼·鲁西迪的《撒旦诗篇》是现代文学的真正的杰作
799212	cmn	他们送了咖啡给我们。
848714	cmn	他明天將飛往巴黎。
336103	cmn	烟向空中升起。
3625821	cmn	他在一条狭窄的道路上走。
781555	cmn	山中無老虎, 猴子稱大王。
6119491	cmn	湯姆拒絶幫瑪麗做她的作業。
804792	cmn	许多工作者饿死了。
1766064	cmn	不好意思，您可以再說一遍嗎？
1488531	cmn	我住在這。
835362	cmn	我和大家相處。
332565	cmn	这本书对你来说读起来太难了。
348423	cmn	我開始懷疑他陳述的準確性。
2444549	cmn	她不得不放弃梦想。
874733	cmn	他們總是在冬天去滑雪。
683590	cmn	我的国家离日本很远。
770322	cmn	我從來沒有見過他。
5845581	cmn	我看你长得像汤姆。
6447553	cmn	你想抱怨嗎？
767126	cmn	他們的相遇是必然的。
5989637	cmn	把帽子給你媽媽！
887856	cmn	你知道她什麼時候會來嗎？
4845046	cmn	Tom非常渴望见到你。
335819	cmn	每次餐后服药。
804619	cmn	我的牛仔褲破了一個洞。
381225	cmn	她父母很漂亮，而她却长得一般。
1646905	cmn	我問你你把我跟胖虎怕到哪去了？
746065	cmn	我是从新加坡来的。
884717	cmn	你喜歡電影嗎？
8882016	cmn	国会将在周二开会。
503208	cmn	没有他我的生活是空虚的。
349733	cmn	我決定要和 Margaret 結婚。
1815631	cmn	这个让我笑死了！
336860	cmn	他说：“日本管理层必须学会如何处理美国员工。”
532177	cmn	他患了不治之症。
1305904	cmn	一整个月没看到他们让我感觉很难过。
5396469	cmn	不放在眼裡
4274301	cmn	短时间内掌握英语是很重要的。
6832183	cmn	我不能破例。
336599	cmn	轮胎漏气了。
5809509	cmn	你最好閉嘴。
2336008	cmn	我不这么认为。
1236302	cmn	你真是個傻瓜！
5574606	cmn	你摔坏过你的眼镜吗？
4754679	cmn	她比我更高。
465842	cmn	我很高兴没有买这样的东西。
5548496	cmn	我們賣柳橙汁。
7781444	cmn	请您把旗子换掉。
686607	cmn	我仍然热爱着网球运动。
5836362	cmn	人不能好高騖遠。
879124	cmn	他能解決這個問題。
346194	cmn	Jones先生幫我糾正了文章的錯誤。
884739	cmn	請記住！
336672	cmn	你有照相机吗？
4463316	cmn	那儿曾经很宁静，只不过偶尔会有一些过往车辆的声音。
472898	cmn	现在我想起来了。
336643	cmn	昨天我爸爸抓到了3条鱼。
420378	cmn	比如说，我要到市中心，有什么车子可以坐吗？
829215	cmn	不好意思，請告訴我圖書館在哪？
501579	cmn	天气热得可以在汽车的发动机罩上煮鸡蛋了。
5983667	cmn	汤姆在帮玛丽吗？
6172568	cmn	我不想念他们。
1330015	cmn	男孩还是女孩？
8854693	cmn	汤姆进入了卫生间。
830433	cmn	已經花費了很多的時間和精力。
3707361	cmn	他还没有来，是不是？
834615	cmn	我現在必須離開。
2779412	cmn	这些是很老书。
2531407	cmn	喜欢低调些。
2411900	cmn	荷兰语是低地法兰克语。
832745	cmn	碰到你算我运气好。
759192	cmn	請切，洗，乾燥。
917891	cmn	我去年得了中耳炎。
364930	cmn	這本書比較小。
6109300	cmn	我們還有次機會。
4881649	cmn	你带着耳机吗？
869953	cmn	你為什麼不跟他跳舞呢？
844153	cmn	孩子们非常喜欢在海滩上玩耍。
4265087	cmn	您可以做任何您想做的事。
502922	cmn	他受够了妒忌他才能的人对他的不断中伤。
825152	cmn	那是你的書。
423409	cmn	她穿了一件蓝色大衣。
338799	cmn	这个多少？
834577	cmn	琳達站起來唱歌。
736521	cmn	她欣然用车送我回家。
859270	cmn	久美子跑得跟湯姆一樣快。
419966	cmn	你讲一点素质行吗！
7752868	cmn	我不能做體力勞動。
5092079	cmn	他是我的如意郎君。
5630441	cmn	要是你饿了，我能给你做饭。
1670118	cmn	小聲一點啦！
918548	cmn	我對這個故事感興趣。
686736	cmn	我們走了很久。
4455682	cmn	你現在該離開了。
5094793	cmn	您说德语吗？
781557	cmn	他永遠地離開非洲了。
3148751	cmn	每個星期六下午我都去市場。
5640753	cmn	你是对的吗？
2029450	cmn	他说他知道这个秘密。
1428141	cmn	你说的不是真的。
836135	cmn	安總是把她的房間保持乾淨。
481336	cmn	这个图书馆里禁止看书。
441458	cmn	您的名字怎么拼？
5316648	cmn	如果我告訴她事情，她永遠不會原諒我的。
810665	cmn	明天，明天，只是不是今天-所有的懶惰的人都這麼說。
348054	cmn	她不費吹灰之力就把問題解決了。
710764	cmn	鐳是誰發現的？
1415755	cmn	我妻子想收养一个孩子。
345988	cmn	疏忽招致盜賊。
662315	cmn	他很像他的父亲。
333938	cmn	锄强扶弱，惩恶扬善。
353223	cmn	兩人成伴，三人不歡。
633893	cmn	他不是詩人，是小說家。
840549	cmn	你可以免費擁有這支手錶。
6134986	cmn	你能告訴我跳蚤市場在哪裡嗎？
724312	cmn	我爸爸幫我做作業。
4757606	cmn	她从事律师职业多年。
5843647	cmn	現在的建築物非常的古老
984841	cmn	這就是他寫給我的回信了。
5630448	cmn	给我你的位置。
1312546	cmn	你知道我住哪吗？
3857785	cmn	我没心情出门。
4493475	cmn	把你的背挺直！
790598	cmn	有一天, 夏目漱石在倫敦迷路了。
1737958	cmn	他自己在尝试。
6116263	cmn	普通話和北京話是不同的。
825770	cmn	最近物價已經下降。
8534770	cmn	我的怀疑没有根据。
6105187	cmn	最合逻輯的放鞋處是門口附近。
1316043	cmn	他一连四天卧病在床。
838331	cmn	人生最大的成就是從失敗中站起來。
838576	cmn	他在他的花園種番茄。
4263854	cmn	她非常生气。
6583891	cmn	湯姆沒有回我的電話。
6850351	cmn	你们有吗?
343414	cmn	他一个人住在那儿。
340159	cmn	人群把傷者團團圍住，但醫生來到現場時都讓了路給他。
6149239	cmn	誰和誰是同學？
1423330	cmn	早上要早起。
6850339	cmn	你闻吗?
335265	cmn	我是该队的领导者。
2138430	cmn	只有甚麼都不做才不會犯錯。
344133	cmn	如果你想考試合格的話，就要努力溫習了。
336703	cmn	你为什么来了日本？
336628	cmn	我们希望在放假前做完了工作。
3378198	cmn	你非常快。
844463	cmn	她上私人鋼琴課。
510687	cmn	請給我一張紙。
5934810	cmn	我要会流利法语。
482414	cmn	這家店賣的是牛油、奶酪、砂糖之類的食品。
905988	cmn	不論他來或不來，我都會去。
4845130	cmn	我喜欢花时间和Tom在一起。
419685	cmn	你们是几位？
337876	cmn	您为什么惩罚他们？
5933770	cmn	我们是隔着墙的邻居。
2090262	cmn	真相就是，你们一再隐瞒了真相。
457797	cmn	他是布赖恩·罗克。
1252411	cmn	你是從哪個國家來的?
858940	cmn	傑西的長頭髮完全濕透了。
5094833	cmn	男女消除压力的方法不同。女人们大多与别人聊天，而男人们大多喝烈酒。
2383164	cmn	他是班上个子最高的。
2038485	cmn	我现在小憩一下。
1780760	cmn	你一点方向感都没有。
713107	cmn	你碰见过她了吗？
346707	cmn	他在法國住了一段時間，然後就去了意大利。
2357375	cmn	这正是她想要的。
835649	cmn	不。我很抱歉，但我必须早点回去。
8845104	cmn	儿子让我捧着他的小脚，然后问我：“爸爸，香不？”
5663518	cmn	我们会及时准备好。
793355	cmn	這隻狗跑走了。
866077	cmn	這夥人計劃搶劫。
545891	cmn	他也是推销员。
348588	cmn	松鼠动作很快。
472375	cmn	所有你要做的就是去见她。
400996	cmn	我们的老师试着使用一种英语教学的新方法。
864537	cmn	得到他的幫助，我的工作現在很順利。
344164	cmn	我們期望能再見到你。
842183	cmn	他实足二十五岁。
1311384	cmn	今天我爱整个世界。
7780781	cmn	幸灾乐祸是最大的乐事。
6086815	cmn	我㥃知道了湯姆的殺手的身份。
4844650	cmn	我们很抱歉，Ami，但是你不能加入我们的小组因为..你知道的...小组成员不能超过五个人。
771064	cmn	他找不到避難所。
395194	cmn	很多經濟學家都不知道這點。
1661535	cmn	別拿去惡作劇對吧？
402231	cmn	我買了兩瓶牛奶。
426700	cmn	看起来像天书。
381945	cmn	他为什么不回来？
1824414	cmn	恨你们的，要待他好。
375245	cmn	不知道是誰發明的呢？
5957635	cmn	你去跑步的時候叫我一聲。
347597	cmn	问问他他们是不是还住在东京。
2025806	cmn	汤姆为自己浪费了大好的青春年华感到非常后悔。
694559	cmn	那就要看你有沒有興趣了。
5091776	cmn	你能稍微告诉我关于自己的事情吗？
346013	cmn	我覺得士可殺不可辱。
335713	cmn	别指望别人来为你考虑！
1398668	cmn	我連親也沒有親過她一下。
